Particle 1 points: 
2.858515, 2.844808, 2.804181, 2.738104, 2.648963, 2.539982, 2.415099, 2.278827, 2.136092, 1.992052, 1.851914, 1.720742, 1.603278, 1.503767, 1.425805, 1.372210, 1.344919, 1.344919, 1.372210, 1.425805, 1.503767, 1.603278, 1.720742, 1.851914, 1.992052, 2.136092, 2.278827, 2.415099, 2.539982, 2.648963, 2.738104, 2.804181, 2.844808, 
2.769065, 2.756974, 2.721138, 2.662853, 2.584225, 2.488096, 2.377939, 2.257738, 2.131835, 2.004782, 1.881170, 1.765468, 1.661856, 1.574080, 1.505312, 1.458037, 1.433965, 1.433965, 1.458037, 1.505312, 1.574080, 1.661856, 1.765468, 1.881170, 2.004782, 2.131835, 2.257738, 2.377939, 2.488096, 2.584225, 2.662853, 2.721138, 2.756974, 
2.674694, 2.664308, 2.633527, 2.583463, 2.515925, 2.433355, 2.338736, 2.235489, 2.127345, 2.018213, 1.912036, 1.812653, 1.723656, 1.648260, 1.589192, 1.548585, 1.527908, 1.527908, 1.548585, 1.589192, 1.648260, 1.723656, 1.812653, 1.912036, 2.018213, 2.127345, 2.235489, 2.338736, 2.433355, 2.515925, 2.583463, 2.633527, 2.664308, 
2.579368, 2.570705, 2.545030, 2.503270, 2.446935, 2.378061, 2.299137, 2.213015, 2.122809, 2.031779, 1.943214, 1.860316, 1.786081, 1.723191, 1.673921, 1.640050, 1.622803, 1.622803, 1.640050, 1.673921, 1.723191, 1.786081, 1.860316, 1.943214, 2.031779, 2.122809, 2.213015, 2.299137, 2.378061, 2.446935, 2.503270, 2.545030, 2.570705, 
2.486699, 2.479711, 2.458999, 2.425312, 2.379867, 2.324307, 2.260641, 2.191168, 2.118400, 2.044967, 1.973523, 1.906651, 1.846766, 1.796034, 1.756288, 1.728965, 1.715052, 1.715052, 1.728965, 1.756288, 1.796034, 1.846766, 1.906651, 1.973523, 2.044967, 2.118400, 2.191168, 2.260641, 2.324307, 2.379867, 2.425312, 2.458999, 2.479711, 
2.399797, 2.394379, 2.378322, 2.352205, 2.316973, 2.273899, 2.224540, 2.170680, 2.114265, 2.057334, 2.001946, 1.950102, 1.903675, 1.864344, 1.833530, 1.812347, 1.801561, 1.801561, 1.812347, 1.833530, 1.864344, 1.903675, 1.950102, 2.001946, 2.057334, 2.114265, 2.170680, 2.224540, 2.273899, 2.316973, 2.352205, 2.378322, 2.394379, 
2.321193, 2.317196, 2.305349, 2.286080, 2.260085, 2.228305, 2.191887, 2.152148, 2.110525, 2.068521, 2.027655, 1.989403, 1.955149, 1.926130, 1.903396, 1.887767, 1.879808, 1.879808, 1.887767, 1.903396, 1.926130, 1.955149, 1.989403, 2.027655, 2.068521, 2.110525, 2.152148, 2.191887, 2.228305, 2.260085, 2.286080, 2.305349, 2.317196, 
2.252839, 2.250077, 2.241891, 2.228576, 2.210615, 2.188655, 2.163492, 2.136033, 2.107272, 2.078249, 2.050011, 2.023580, 1.999912, 1.979860, 1.964151, 1.953352, 1.947853, 1.947853, 1.953352, 1.964151, 1.979860, 1.999912, 2.023580, 2.050011, 2.078249, 2.107272, 2.136033, 2.163492, 2.188655, 2.210615, 2.228576, 2.241891, 2.250077, 
2.196150, 2.194412, 2.189262, 2.180886, 2.169587, 2.155772, 2.139942, 2.122668, 2.104575, 2.086316, 2.068552, 2.051925, 2.037035, 2.024421, 2.014539, 2.007745, 2.004285, 2.004285, 2.007745, 2.014539, 2.024421, 2.037035, 2.051925, 2.068552, 2.086316, 2.104575, 2.122668, 2.139942, 2.155772, 2.169587, 2.180886, 2.189262, 2.194412, 
2.152091, 2.151150, 2.148359, 2.143822, 2.137700, 2.130216, 2.121639, 2.112281, 2.102479, 2.092587, 2.082963, 2.073955, 2.065888, 2.059054, 2.053700, 2.050019, 2.048145, 2.048145, 2.050019, 2.053700, 2.059054, 2.065888, 2.073955, 2.082963, 2.092587, 2.102479, 2.112281, 2.121639, 2.130216, 2.137700, 2.143822, 2.148359, 2.151150, 
2.121274, 2.120889, 2.119750, 2.117897, 2.115396, 2.112340, 2.108837, 2.105015, 2.101012, 2.096972, 2.093042, 2.089363, 2.086069, 2.083278, 2.081091, 2.079588, 2.078823, 2.078823, 2.079588, 2.081091, 2.083278, 2.086069, 2.089363, 2.093042, 2.096972, 2.101012, 2.105015, 2.108837, 2.112340, 2.115396, 2.117897, 2.119750, 2.120889, 
2.104045, 2.103972, 2.103755, 2.103403, 2.102928, 2.102346, 2.101680, 2.100954, 2.100192, 2.099424, 2.098677, 2.097977, 2.097351, 2.096820, 2.096404, 2.096119, 2.095973, 2.095973, 2.096119, 2.096404, 2.096820, 2.097351, 2.097977, 2.098677, 2.099424, 2.100192, 2.100954, 2.101680, 2.102346, 2.102928, 2.103403, 2.103755, 2.103972, 
], [0.000000, 0.000766, 0.001503, 0.002187, 0.002792, 0.003295, 0.003680, 0.003931, 0.004041, 0.004004, 0.003823, 0.003503, 0.003057, 0.002501, 0.001854, 0.001140, 0.000385, -0.000385, -0.001140, -0.001854, -0.002501, -0.003057, -0.003503, -0.003823, -0.004004, -0.004041, -0.003931, -0.003680, -0.003295, -0.002792, -0.002187, -0.001503, -0.000766, 
0.000000, 0.004026, 0.007907, 0.011501, 0.014681, 0.017329, 0.019351, 0.020674, 0.021250, 0.021057, 0.020104, 0.018424, 0.016078, 0.013151, 0.009748, 0.005993, 0.002022, -0.002022, -0.005993, -0.009748, -0.013151, -0.016078, -0.018424, -0.020104, -0.021057, -0.021250, -0.020674, -0.019351, -0.017329, -0.014681, -0.011501, -0.007907, -0.004026, 
0.000000, 0.009858, 0.019360, 0.028162, 0.035947, 0.042432, 0.047384, 0.050623, 0.052032, 0.051561, 0.049226, 0.045112, 0.039368, 0.032200, 0.023869, 0.014676, 0.004952, -0.004952, -0.014676, -0.023869, -0.032200, -0.039368, -0.045112, -0.049226, -0.051561, -0.052032, -0.050623, -0.047384, -0.042432, -0.035947, -0.028162, -0.019360, -0.009858, 
0.000000, 0.018196, 0.035735, 0.051983, 0.066351, 0.078321, 0.087461, 0.093440, 0.096041, 0.095171, 0.090862, 0.083268, 0.072665, 0.059436, 0.044058, 0.027089, 0.009140, -0.009140, -0.027089, -0.044058, -0.059436, -0.072665, -0.083268, -0.090862, -0.095171, -0.096041, -0.093440, -0.087461, -0.078321, -0.066351, -0.051983, -0.035735, -0.018196, 
0.000000, 0.028925, 0.056805, 0.082631, 0.105471, 0.124499, 0.139027, 0.148531, 0.152666, 0.151283, 0.144433, 0.132363, 0.115508, 0.094479, 0.070035, 0.043060, 0.014528, -0.014528, -0.043060, -0.070035, -0.094479, -0.115508, -0.132363, -0.144433, -0.151283, -0.152666, -0.148531, -0.139027, -0.124499, -0.105471, -0.082631, -0.056805, -0.028925, 
0.000000, 0.041861, 0.082209, 0.119586, 0.152641, 0.180179, 0.201205, 0.214958, 0.220943, 0.218942, 0.209028, 0.191559, 0.167167, 0.136733, 0.101357, 0.062317, 0.021026, -0.021026, -0.062317, -0.101357, -0.136733, -0.167167, -0.191559, -0.209028, -0.218942, -0.220943, -0.214958, -0.201205, -0.180179, -0.152641, -0.119586, -0.082209, -0.041861, 
0.000000, 0.056737, 0.111423, 0.162082, 0.206883, 0.244207, 0.272705, 0.291346, 0.299457, 0.296745, 0.283308, 0.259631, 0.226571, 0.185322, 0.137375, 0.084462, 0.028497, -0.028497, -0.084462, -0.137375, -0.185322, -0.226571, -0.259631, -0.283308, -0.296745, -0.299457, -0.291346, -0.272705, -0.244207, -0.206883, -0.162082, -0.111423, -0.056737, 
0.000000, 0.073183, 0.143721, 0.209065, 0.266853, 0.314996, 0.351754, 0.375799, 0.386261, 0.382763, 0.365431, 0.334891, 0.292248, 0.239041, 0.177196, 0.108946, 0.036758, -0.036758, -0.108946, -0.177196, -0.239041, -0.292248, -0.334891, -0.365431, -0.382763, -0.386261, -0.375799, -0.351754, -0.314996, -0.266853, -0.209065, -0.143721, -0.073183, 
0.000000, 0.090721, 0.178163, 0.259166, 0.330802, 0.390482, 0.436048, 0.465855, 0.478825, 0.474489, 0.453003, 0.415145, 0.362282, 0.296326, 0.219659, 0.135054, 0.045567, -0.045567, -0.135054, -0.219659, -0.296326, -0.362282, -0.415145, -0.453003, -0.474489, -0.478825, -0.465855, -0.436048, -0.390482, -0.330802, -0.259166, -0.178163, -0.090721, 
0.000000, 0.108762, 0.213592, 0.310703, 0.396584, 0.468132, 0.522760, 0.558494, 0.574043, 0.568844, 0.543086, 0.497699, 0.434325, 0.355252, 0.263340, 0.161910, 0.054628, -0.054628, -0.161910, -0.263340, -0.355252, -0.434325, -0.497699, -0.543086, -0.568844, -0.574043, -0.558494, -0.522760, -0.468132, -0.396584, -0.310703, -0.213592, -0.108762, 
0.000000, 0.126621, 0.248666, 0.361724, 0.461707, 0.545004, 0.608603, 0.650205, 0.668307, 0.662254, 0.632267, 0.579427, 0.505645, 0.413588, 0.306583, 0.188497, 0.063599, -0.063599, -0.188497, -0.306583, -0.413588, -0.505645, -0.579427, -0.632267, -0.662254, -0.668307, -0.650205, -0.608603, -0.545004, -0.461707, -0.361724, -0.248666, -0.126621, 
0.000000, 0.143550, 0.281912, 0.410084, 0.523436, 0.617868, 0.689970, 0.737134, 0.757656, 0.750795, 0.716798, 0.656894, 0.573248, 0.468883, 0.347572, 0.213699, 0.072101, -0.072101, -0.213699, -0.347572, -0.468883, -0.573248, -0.656894, -0.716798, -0.750795, -0.757656, -0.737134, -0.689970, -0.617868, -0.523436, -0.410084, -0.281912, -0.143550, 
0.000000, 0.158772, 0.311806, 0.453571, 0.578942, 0.683389, 0.763136, 0.815302, 0.838000, 0.830411, 0.792809, 0.726552, 0.634037, 0.518605, 0.384429, 0.236360, 0.079747, -0.079747, -0.236360, -0.384429, -0.518605, -0.634037, -0.726552, -0.792809, -0.830411, -0.838000, -0.815302, -0.763136, -0.683389, -0.578942, -0.453571, -0.311806, -0.158772, 
0.000000, 0.171541, 0.336882, 0.490048, 0.625501, 0.738348, 0.824508, 0.880869, 0.905393, 0.897194, 0.856567, 0.784983, 0.685026, 0.560312, 0.415346, 0.255368, 0.086161, -0.086161, -0.255368, -0.415346, -0.560312, -0.685026, -0.784983, -0.856567, -0.897194, -0.905393, -0.880869, -0.824508, -0.738348, -0.625501, -0.490048, -0.336882, -0.171541, 
0.000000, 0.181193, 0.355838, 0.517622, 0.660697, 0.779893, 0.870902, 0.930434, 0.956338, 0.947677, 0.904765, 0.829152, 0.723572, 0.591839, 0.438716, 0.269737, 0.091009, -0.091009, -0.269737, -0.438716, -0.591839, -0.723572, -0.829152, -0.904765, -0.947677, -0.956338, -0.930434, -0.870902, -0.779893, -0.660697, -0.517622, -0.355838, -0.181193, 
0.000000, 0.187208, 0.367650, 0.534804, 0.682629, 0.805782, 0.899812, 0.961320, 0.988083, 0.979135, 0.934799, 0.856676, 0.747590, 0.611485, 0.453279, 0.278691, 0.094030, -0.094030, -0.278691, -0.453279, -0.611485, -0.747590, -0.856676, -0.934799, -0.979135, -0.988083, -0.961320, -0.899812, -0.805782, -0.682629, -0.534804, -0.367650, -0.187208, 
0.000000, 0.189251, 0.371662, 0.540641, 0.690079, 0.814576, 0.909632, 0.971812, 0.998867, 0.989821, 0.945001, 0.866025, 0.755750, 0.618159, 0.458227, 0.281733, 0.095056, -0.095056, -0.281733, -0.458227, -0.618159, -0.755750, -0.866025, -0.945001, -0.989821, -0.998867, -0.971812, -0.909632, -0.814576, -0.690079, -0.540641, -0.371662, -0.189251, 
0.000000, 0.187208, 0.367650, 0.534804, 0.682629, 0.805782, 0.899812, 0.961320, 0.988083, 0.979135, 0.934799, 0.856676, 0.747590, 0.611485, 0.453279, 0.278691, 0.094030, -0.094030, -0.278691, -0.453279, -0.611485, -0.747590, -0.856676, -0.934799, -0.979135, -0.988083, -0.961320, -0.899812, -0.805782, -0.682629, -0.534804, -0.367650, -0.187208, 
0.000000, 0.181193, 0.355838, 0.517622, 0.660697, 0.779893, 0.870902, 0.930434, 0.956338, 0.947677, 0.904765, 0.829152, 0.723572, 0.591839, 0.438716, 0.269737, 0.091009, -0.091009, -0.269737, -0.438716, -0.591839, -0.723572, -0.829152, -0.904765, -0.947677, -0.956338, -0.930434, -0.870902, -0.779893, -0.660697, -0.517622, -0.355838, -0.181193, 
0.000000, 0.171541, 0.336882, 0.490048, 0.625501, 0.738348, 0.824508, 0.880869, 0.905393, 0.897194, 0.856567, 0.784983, 0.685026, 0.560312, 0.415346, 0.255368, 0.086161, -0.086161, -0.255368, -0.415346, -0.560312, -0.685026, -0.784983, -0.856567, -0.897194, -0.905393, -0.880869, -0.824508, -0.738348, -0.625501, -0.490048, -0.336882, -0.171541, 
0.000000, 0.158772, 0.311806, 0.453571, 0.578942, 0.683389, 0.763136, 0.815302, 0.838000, 0.830411, 0.792809, 0.726552, 0.634037, 0.518605, 0.384429, 0.236360, 0.079747, -0.079747, -0.236360, -0.384429, -0.518605, -0.634037, -0.726552, -0.792809, -0.830411, -0.838000, -0.815302, -0.763136, -0.683389, -0.578942, -0.453571, -0.311806, -0.158772, 
0.000000, 0.143550, 0.281912, 0.410084, 0.523436, 0.617868, 0.689970, 0.737134, 0.757656, 0.750795, 0.716798, 0.656894, 0.573248, 0.468883, 0.347572, 0.213699, 0.072101, -0.072101, -0.213699, -0.347572, -0.468883, -0.573248, -0.656894, -0.716798, -0.750795, -0.757656, -0.737134, -0.689970, -0.617868, -0.523436, -0.410084, -0.281912, -0.143550, 
0.000000, 0.126621, 0.248666, 0.361724, 0.461707, 0.545004, 0.608603, 0.650205, 0.668307, 0.662254, 0.632267, 0.579427, 0.505645, 0.413588, 0.306583, 0.188497, 0.063599, -0.063599, -0.188497, -0.306583, -0.413588, -0.505645, -0.579427, -0.632267, -0.662254, -0.668307, -0.650205, -0.608603, -0.545004, -0.461707, -0.361724, -0.248666, -0.126621, 
0.000000, 0.108762, 0.213592, 0.310703, 0.396584, 0.468132, 0.522760, 0.558494, 0.574043, 0.568844, 0.543086, 0.497699, 0.434325, 0.355252, 0.263340, 0.161910, 0.054628, -0.054628, -0.161910, -0.263340, -0.355252, -0.434325, -0.497699, -0.543086, -0.568844, -0.574043, -0.558494, -0.522760, -0.468132, -0.396584, -0.310703, -0.213592, -0.108762, 
0.000000, 0.090721, 0.178163, 0.259166, 0.330802, 0.390482, 0.436048, 0.465855, 0.478825, 0.474489, 0.453003, 0.415145, 0.362282, 0.296326, 0.219659, 0.135054, 0.045567, -0.045567, -0.135054, -0.219659, -0.296326, -0.362282, -0.415145, -0.453003, -0.474489, -0.478825, -0.465855, -0.436048, -0.390482, -0.330802, -0.259166, -0.178163, -0.090721, 
0.000000, 0.073183, 0.143721, 0.209065, 0.266853, 0.314996, 0.351754, 0.375799, 0.386261, 0.382763, 0.365431, 0.334891, 0.292248, 0.239041, 0.177196, 0.108946, 0.036758, -0.036758, -0.108946, -0.177196, -0.239041, -0.292248, -0.334891, -0.365431, -0.382763, -0.386261, -0.375799, -0.351754, -0.314996, -0.266853, -0.209065, -0.143721, -0.073183, 
0.000000, 0.056737, 0.111423, 0.162082, 0.206883, 0.244207, 0.272705, 0.291346, 0.299457, 0.296745, 0.283308, 0.259631, 0.226571, 0.185322, 0.137375, 0.084462, 0.028497, -0.028497, -0.084462, -0.137375, -0.185322, -0.226571, -0.259631, -0.283308, -0.296745, -0.299457, -0.291346, -0.272705, -0.244207, -0.206883, -0.162082, -0.111423, -0.056737, 
0.000000, 0.041861, 0.082209, 0.119586, 0.152641, 0.180179, 0.201205, 0.214958, 0.220943, 0.218942, 0.209028, 0.191559, 0.167167, 0.136733, 0.101357, 0.062317, 0.021026, -0.021026, -0.062317, -0.101357, -0.136733, -0.167167, -0.191559, -0.209028, -0.218942, -0.220943, -0.214958, -0.201205, -0.180179, -0.152641, -0.119586, -0.082209, -0.041861, 
0.000000, 0.028925, 0.056805, 0.082631, 0.105471, 0.124499, 0.139027, 0.148531, 0.152666, 0.151283, 0.144433, 0.132363, 0.115508, 0.094479, 0.070035, 0.043060, 0.014528, -0.014528, -0.043060, -0.070035, -0.094479, -0.115508, -0.132363, -0.144433, -0.151283, -0.152666, -0.148531, -0.139027, -0.124499, -0.105471, -0.082631, -0.056805, -0.028925, 
0.000000, 0.018196, 0.035735, 0.051983, 0.066351, 0.078321, 0.087461, 0.093440, 0.096041, 0.095171, 0.090862, 0.083268, 0.072665, 0.059436, 0.044058, 0.027089, 0.009140, -0.009140, -0.027089, -0.044058, -0.059436, -0.072665, -0.083268, -0.090862, -0.095171, -0.096041, -0.093440, -0.087461, -0.078321, -0.066351, -0.051983, -0.035735, -0.018196, 
0.000000, 0.009858, 0.019360, 0.028162, 0.035947, 0.042432, 0.047384, 0.050623, 0.052032, 0.051561, 0.049226, 0.045112, 0.039368, 0.032200, 0.023869, 0.014676, 0.004952, -0.004952, -0.014676, -0.023869, -0.032200, -0.039368, -0.045112, -0.049226, -0.051561, -0.052032, -0.050623, -0.047384, -0.042432, -0.035947, -0.028162, -0.019360, -0.009858, 
0.000000, 0.004026, 0.007907, 0.011501, 0.014681, 0.017329, 0.019351, 0.020674, 0.021250, 0.021057, 0.020104, 0.018424, 0.016078, 0.013151, 0.009748, 0.005993, 0.002022, -0.002022, -0.005993, -0.009748, -0.013151, -0.016078, -0.018424, -0.020104, -0.021057, -0.021250, -0.020674, -0.019351, -0.017329, -0.014681, -0.011501, -0.007907, -0.004026, 
0.000000, 0.000766, 0.001503, 0.002187, 0.002792, 0.003295, 0.003680, 0.003931, 0.004041, 0.004004, 0.003823, 0.003503, 0.003057, 0.002501, 0.001854, 0.001140, 0.000385, -0.000385, -0.001140, -0.001854, -0.002501, -0.003057, -0.003503, -0.003823, -0.004004, -0.004041, -0.003931, -0.003680, -0.003295, -0.002792, -0.002187, -0.001503, -0.000766, 
], [0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 0.999992, 
0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 0.999774, 
0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 0.998642, 
0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 0.995367, 
