Particle 1 points: 
3.036289, 3.019369, 2.969220, 2.887656, 2.777624, 2.643101, 2.488948, 2.320738, 2.144550, 1.966752, 1.793770, 1.631856, 1.486861, 1.364027, 1.267794, 1.201638, 1.167951, 1.167951, 1.201638, 1.267794, 1.364027, 1.486861, 1.631856, 1.793770, 1.966752, 2.144550, 2.320738, 2.488948, 2.643101, 2.777624, 2.887656, 2.969220, 3.019369, 
2.958573, 2.943058, 2.897072, 2.822278, 2.721379, 2.598021, 2.456664, 2.302416, 2.140853, 1.977812, 1.819188, 1.670713, 1.537754, 1.425116, 1.336869, 1.276205, 1.245314, 1.245314, 1.276205, 1.336869, 1.425116, 1.537754, 1.670713, 1.819188, 1.977812, 2.140853, 2.302416, 2.456664, 2.598021, 2.721379, 2.822278, 2.897072, 2.943058, 
2.853305, 2.839692, 2.799344, 2.733721, 2.645193, 2.536960, 2.412934, 2.277598, 2.135844, 1.992793, 1.853618, 1.723347, 1.606690, 1.507862, 1.430436, 1.377209, 1.350106, 1.350106, 1.377209, 1.430436, 1.507862, 1.606690, 1.723347, 1.853618, 1.992793, 2.135844, 2.277598, 2.412934, 2.536960, 2.645193, 2.733721, 2.799344, 2.839692, 
2.723888, 2.712613, 2.679197, 2.624848, 2.551529, 2.461890, 2.359172, 2.247087, 2.129686, 2.011212, 1.895946, 1.788056, 1.691440, 1.609591, 1.545466, 1.501384, 1.478937, 1.478937, 1.501384, 1.545466, 1.609591, 1.691440, 1.788056, 1.895946, 2.011212, 2.129686, 2.247087, 2.359172, 2.461890, 2.551529, 2.624848, 2.679197, 2.712613, 
2.574530, 2.565955, 2.540539, 2.499200, 2.443434, 2.375255, 2.297127, 2.211875, 2.122579, 2.032467, 1.944796, 1.862735, 1.789249, 1.726994, 1.678221, 1.644691, 1.627618, 1.627618, 1.644691, 1.678221, 1.726994, 1.789249, 1.862735, 1.944796, 2.032467, 2.122579, 2.211875, 2.297127, 2.375255, 2.443434, 2.499200, 2.540539, 2.565955, 
2.410187, 2.404582, 2.387968, 2.360946, 2.324493, 2.279926, 2.228856, 2.173129, 2.114759, 2.055856, 1.998548, 1.944906, 1.896871, 1.856176, 1.824295, 1.802378, 1.791217, 1.791217, 1.802378, 1.824295, 1.856176, 1.896871, 1.944906, 1.998548, 2.055856, 2.114759, 2.173129, 2.228856, 2.279926, 2.324493, 2.360946, 2.387968, 2.404582, 
2.236968, 2.234493, 2.227157, 2.215225, 2.199128, 2.179449, 2.156899, 2.132291, 2.106517, 2.080507, 2.055202, 2.031516, 2.010305, 1.992336, 1.978258, 1.968580, 1.963652, 1.963652, 1.968580, 1.978258, 1.992336, 2.010305, 2.031516, 2.055202, 2.080507, 2.106517, 2.132291, 2.156899, 2.179449, 2.199128, 2.215225, 2.227157, 2.234493, 
], [0.000000, 0.025921, 0.050906, 0.074050, 0.094519, 0.111571, 0.124590, 0.133107, 0.136813, 0.135574, 0.129435, 0.118618, 0.103513, 0.084668, 0.062762, 0.038588, 0.013020, -0.013020, -0.038588, -0.062762, -0.084668, -0.103513, -0.118618, -0.129435, -0.135574, -0.136813, -0.133107, -0.124590, -0.111571, -0.094519, -0.074050, -0.050906, -0.025921, 
0.000000, 0.058703, 0.115285, 0.167700, 0.214054, 0.252671, 0.282156, 0.301443, 0.309836, 0.307030, 0.293127, 0.268630, 0.234424, 0.191745, 0.142136, 0.087390, 0.029485, -0.029485, -0.087390, -0.142136, -0.191745, -0.234424, -0.268630, -0.293127, -0.307030, -0.309836, -0.301443, -0.282156, -0.252671, -0.214054, -0.167700, -0.115285, -0.058703, 
0.000000, 0.089805, 0.176365, 0.256550, 0.327463, 0.386541, 0.431648, 0.461154, 0.473993, 0.469700, 0.448432, 0.410955, 0.358626, 0.293335, 0.217442, 0.133691, 0.045107, -0.045107, -0.133691, -0.217442, -0.293335, -0.358626, -0.410955, -0.448432, -0.469700, -0.473993, -0.461154, -0.431648, -0.386541, -0.327463, -0.256550, -0.176365, -0.089805, 
0.000000, 0.118072, 0.231876, 0.337299, 0.430532, 0.508204, 0.567508, 0.606301, 0.623181, 0.617537, 0.589574, 0.540303, 0.471503, 0.385662, 0.285882, 0.175769, 0.059304, -0.059304, -0.175769, -0.285882, -0.385662, -0.471503, -0.540303, -0.589574, -0.617537, -0.623181, -0.606301, -0.567508, -0.508204, -0.430532, -0.337299, -0.231876, -0.118072, 
0.000000, 0.142564, 0.279975, 0.407268, 0.519840, 0.613624, 0.685230, 0.732071, 0.752452, 0.745638, 0.711874, 0.652381, 0.569310, 0.465662, 0.345184, 0.212231, 0.071606, -0.071606, -0.212231, -0.345184, -0.465662, -0.569310, -0.652381, -0.711874, -0.745638, -0.752452, -0.732071, -0.685230, -0.613624, -0.519840, -0.407268, -0.279975, -0.142564, 
0.000000, 0.162486, 0.319100, 0.464180, 0.592484, 0.699373, 0.780986, 0.834372, 0.857601, 0.849834, 0.811353, 0.743546, 0.648867, 0.530735, 0.393421, 0.241888, 0.081613, -0.081613, -0.241888, -0.393421, -0.530735, -0.648867, -0.743546, -0.811353, -0.849834, -0.857601, -0.834372, -0.780986, -0.699373, -0.592484, -0.464180, -0.319100, -0.162486, 
0.000000, 0.177194, 0.347983, 0.506196, 0.646113, 0.762678, 0.851678, 0.909896, 0.935228, 0.926758, 0.884793, 0.810850, 0.707600, 0.578775, 0.429032, 0.263783, 0.089000, -0.089000, -0.263783, -0.429032, -0.578775, -0.707600, -0.810850, -0.884793, -0.926758, -0.935228, -0.909896, -0.851678, -0.762678, -0.646113, -0.506196, -0.347983, -0.177194, 
0.000000, 0.186212, 0.365695, 0.531960, 0.678998, 0.801496, 0.895026, 0.956207, 0.982828, 0.973928, 0.929827, 0.852119, 0.743614, 0.608233, 0.450869, 0.277209, 0.093530, -0.093530, -0.277209, -0.450869, -0.608233, -0.743614, -0.852119, -0.929827, -0.973928, -0.982828, -0.956207, -0.895026, -0.801496, -0.678998, -0.531960, -0.365695, -0.186212, 
0.000000, 0.189251, 0.371662, 0.540641, 0.690079, 0.814576, 0.909632, 0.971812, 0.998867, 0.989821, 0.945001, 0.866025, 0.755750, 0.618159, 0.458227, 0.281733, 0.095056, -0.095056, -0.281733, -0.458227, -0.618159, -0.755750, -0.866025, -0.945001, -0.989821, -0.998867, -0.971812, -0.909632, -0.814576, -0.690079, -0.540641, -0.371662, -0.189251, 
0.000000, 0.186212, 0.365695, 0.531960, 0.678998, 0.801496, 0.895026, 0.956207, 0.982828, 0.973928, 0.929827, 0.852119, 0.743614, 0.608233, 0.450869, 0.277209, 0.093530, -0.093530, -0.277209, -0.450869, -0.608233, -0.743614, -0.852119, -0.929827, -0.973928, -0.982828, -0.956207, -0.895026, -0.801496, -0.678998, -0.531960, -0.365695, -0.186212, 
0.000000, 0.177194, 0.347983, 0.506196, 0.646113, 0.762678, 0.851678, 0.909896, 0.935228, 0.926758, 0.884793, 0.810850, 0.707600, 0.578775, 0.429032, 0.263783, 0.089000, -0.089000, -0.263783, -0.429032, -0.578775, -0.707600, -0.810850, -0.884793, -0.926758, -0.935228, -0.909896, -0.851678, -0.762678, -0.646113, -0.506196, -0.347983, -0.177194, 
0.000000, 0.162486, 0.319100, 0.464180, 0.592484, 0.699373, 0.780986, 0.834372, 0.857601, 0.849834, 0.811353, 0.743546, 0.648867, 0.530735, 0.393421, 0.241888, 0.081613, -0.081613, -0.241888, -0.393421, -0.530735, -0.648867, -0.743546, -0.811353, -0.849834, -0.857601, -0.834372, -0.780986, -0.699373, -0.592484, -0.464180, -0.319100, -0.162486, 
0.000000, 0.142564, 0.279975, 0.407268, 0.519840, 0.613624, 0.685230, 0.732071, 0.752452, 0.745638, 0.711874, 0.652381, 0.569310, 0.465662, 0.345184, 0.212231, 0.071606, -0.071606, -0.212231, -0.345184, -0.465662, -0.569310, -0.652381, -0.711874, -0.745638, -0.752452, -0.732071, -0.685230, -0.613624, -0.519840, -0.407268, -0.279975, -0.142564, 
0.000000, 0.118072, 0.231876, 0.337299, 0.430532, 0.508204, 0.567508, 0.606301, 0.623181, 0.617537, 0.589574, 0.540303, 0.471503, 0.385662, 0.285882, 0.175769, 0.059304, -0.059304, -0.175769, -0.285882, -0.385662, -0.471503, -0.540303, -0.589574, -0.617537, -0.623181, -0.606301, -0.567508, -0.508204, -0.430532, -0.337299, -0.231876, -0.118072, 
0.000000, 0.089805, 0.176365, 0.256550, 0.327463, 0.386541, 0.431648, 0.461154, 0.473993, 0.469700, 0.448432, 0.410955, 0.358626, 0.293335, 0.217442, 0.133691, 0.045107, -0.045107, -0.133691, -0.217442, -0.293335, -0.358626, -0.410955, -0.448432, -0.469700, -0.473993, -0.461154, -0.431648, -0.386541, -0.327463, -0.256550, -0.176365, -0.089805, 
0.000000, 0.058703, 0.115285, 0.167700, 0.214054, 0.252671, 0.282156, 0.301443, 0.309836, 0.307030, 0.293127, 0.268630, 0.234424, 0.191745, 0.142136, 0.087390, 0.029485, -0.029485, -0.087390, -0.142136, -0.191745, -0.234424, -0.268630, -0.293127, -0.307030, -0.309836, -0.301443, -0.282156, -0.252671, -0.214054, -0.167700, -0.115285, -0.058703, 
0.000000, 0.025921, 0.050906, 0.074050, 0.094519, 0.111571, 0.124590, 0.133107, 0.136813, 0.135574, 0.129435, 0.118618, 0.103513, 0.084668, 0.062762, 0.038588, 0.013020, -0.013020, -0.038588, -0.062762, -0.084668, -0.103513, -0.118618, -0.129435, -0.135574, -0.136813, -0.133107, -0.124590, -0.111571, -0.094519, -0.074050, -0.050906, -0.025921, 
], [-0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, -0.990575, 
-0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, -0.950676, 
-0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, -0.880239, 
-0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, -0.781514, 
-0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, -0.657671, 
-0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, -0.512691, 
-0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, -0.351232, 
-0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, -0.178484, 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 0.178484, 
0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 0.351232, 
0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 0.512691, 
0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 0.657671, 
0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 0.781514, 
0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 0.880239, 
0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 0.950676, 
0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 0.990575, 
]

Particle 1 velocity: [1.78037e-15, 1.05659e-16, -0.0492184]
Particle 1 angular velocity: [5.67215e-15, 0.878953, -7.59484e-17]

 Particle 1 velocity data: 
[-0.870519, -0.870501, -0.870449, -0.870371, -0.870281, -0.870204, -0.870170, -0.870203, -0.870314, -0.870489, -0.870697, -0.870898, -0.871058, -0.871164, -0.871220, -0.871243, -0.871249, -0.871249, -0.871243, -0.871220, -0.871164, -0.871058, -0.870898, -0.870697, -0.870489, -0.870314, -0.870203, -0.870170, -0.870204, -0.870281, -0.870371, -0.870449, -0.870501, 
-0.835777, -0.835810, -0.835893, -0.835969, -0.835946, -0.835752, -0.835439, -0.835205, -0.835258, -0.835592, -0.835950, -0.836049, -0.835828, -0.835455, -0.835134, -0.834952, -0.834884, -0.834884, -0.834952, -0.835134, -0.835455, -0.835828, -0.836049, -0.835950, -0.835592, -0.835258, -0.835205, -0.835439, -0.835752, -0.835946, -0.835969, -0.835893, -0.835810, 
-0.773397, -0.773357, -0.773292, -0.773357, -0.773653, -0.773957, -0.773869, -0.773471, -0.773386, -0.773802, -0.774054, -0.773683, -0.773213, -0.773297, -0.773822, -0.774301, -0.774523, -0.774523, -0.774301, -0.773822, -0.773297, -0.773213, -0.773683, -0.774054, -0.773802, -0.773386, -0.773471, -0.773869, -0.773957, -0.773653, -0.773357, -0.773292, -0.773357, 
-0.687201, -0.687241, -0.687218, -0.686907, -0.686597, -0.686847, -0.687169, -0.686841, -0.686640, -0.687110, -0.687109, -0.686531, -0.686779, -0.687480, -0.687267, -0.686454, -0.685937, -0.685937, -0.686454, -0.687267, -0.687480, -0.686779, -0.686531, -0.687109, -0.687110, -0.686640, -0.686841, -0.687169, -0.686847, -0.686597, -0.686907, -0.687218, -0.687241, 
-0.577667, -0.577649, -0.577887, -0.578323, -0.578094, -0.577780, -0.578209, -0.578112, -0.577810, -0.578298, -0.578025, -0.577750, -0.578539, -0.578080, -0.577297, -0.578220, -0.579260, -0.579260, -0.578220, -0.577297, -0.578080, -0.578539, -0.577750, -0.578025, -0.578298, -0.577810, -0.578112, -0.578209, -0.577780, -0.578094, -0.578323, -0.577887, -0.577649, 
-0.451070, -0.450968, -0.450437, -0.450408, -0.450889, -0.450478, -0.450592, -0.450764, -0.450402, -0.450873, -0.450423, -0.450696, -0.450898, -0.449992, -0.451220, -0.451207, -0.449192, -0.449192, -0.451207, -0.451220, -0.449992, -0.450898, -0.450696, -0.450423, -0.450873, -0.450402, -0.450764, -0.450592, -0.450478, -0.450889, -0.450408, -0.450437, -0.450968, 
-0.308092, -0.308551, -0.309078, -0.308499, -0.308722, -0.308781, -0.308581, -0.308868, -0.308519, -0.308941, -0.308449, -0.309031, -0.308401, -0.308950, -0.309110, -0.307608, -0.310324, -0.310324, -0.307608, -0.309110, -0.308950, -0.308401, -0.309031, -0.308449, -0.308941, -0.308519, -0.308868, -0.308581, -0.308781, -0.308722, -0.308499, -0.309078, -0.308551, 
-0.157604, -0.156620, -0.156813, -0.156996, -0.156765, -0.156971, -0.156777, -0.156980, -0.156754, -0.157028, -0.156686, -0.157148, -0.156503, -0.157495, -0.155860, -0.158263, -0.155722, -0.155722, -0.158263, -0.155860, -0.157495, -0.156503, -0.157148, -0.156686, -0.157028, -0.156754, -0.156980, -0.156777, -0.156971, -0.156765, -0.156996, -0.156813, -0.156620, 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 
0.157604, 0.156620, 0.156813, 0.156996, 0.156765, 0.156971, 0.156777, 0.156980, 0.156754, 0.157028, 0.156686, 0.157148, 0.156503, 0.157495, 0.155860, 0.158263, 0.155722, 0.155722, 0.158263, 0.155860, 0.157495, 0.156503, 0.157148, 0.156686, 0.157028, 0.156754, 0.156980, 0.156777, 0.156971, 0.156765, 0.156996, 0.156813, 0.156620, 
0.308092, 0.308551, 0.309078, 0.308499, 0.308722, 0.308781, 0.308581, 0.308868, 0.308519, 0.308941, 0.308449, 0.309031, 0.308401, 0.308950, 0.309110, 0.307608, 0.310324, 0.310324, 0.307608, 0.309110, 0.308950, 0.308401, 0.309031, 0.308449, 0.308941, 0.308519, 0.308868, 0.308581, 0.308781, 0.308722, 0.308499, 0.309078, 0.308551, 
0.451070, 0.450968, 0.450437, 0.450408, 0.450889, 0.450478, 0.450592, 0.450764, 0.450402, 0.450873, 0.450423, 0.450696, 0.450898, 0.449992, 0.451220, 0.451207, 0.449192, 0.449192, 0.451207, 0.451220, 0.449992, 0.450898, 0.450696, 0.450423, 0.450873, 0.450402, 0.450764, 0.450592, 0.450478, 0.450889, 0.450408, 0.450437, 0.450968, 
0.577667, 0.577649, 0.577887, 0.578323, 0.578094, 0.577780, 0.578209, 0.578112, 0.577810, 0.578298, 0.578025, 0.577750, 0.578539, 0.578080, 0.577297, 0.578220, 0.579260, 0.579260, 0.578220, 0.577297, 0.578080, 0.578539, 0.577750, 0.578025, 0.578298, 0.577810, 0.578112, 0.578209, 0.577780, 0.578094, 0.578323, 0.577887, 0.577649, 
0.687201, 0.687241, 0.687218, 0.686907, 0.686597, 0.686847, 0.687169, 0.686841, 0.686640, 0.687110, 0.687109, 0.686531, 0.686779, 0.687480, 0.687267, 0.686454, 0.685937, 0.685937, 0.686454, 0.687267, 0.687480, 0.686779, 0.686531, 0.687109, 0.687110, 0.686640, 0.686841, 0.687169, 0.686847, 0.686597, 0.686907, 0.687218, 0.687241, 
0.773397, 0.773357, 0.773292, 0.773357, 0.773653, 0.773957, 0.773869, 0.773471, 0.773386, 0.773802, 0.774054, 0.773683, 0.773213, 0.773297, 0.773822, 0.774301, 0.774523, 0.774523, 0.774301, 0.773822, 0.773297, 0.773213, 0.773683, 0.774054, 0.773802, 0.773386, 0.773471, 0.773869, 0.773957, 0.773653, 0.773357, 0.773292, 0.773357, 
0.835777, 0.835810, 0.835893, 0.835969, 0.835946, 0.835752, 0.835439, 0.835205, 0.835258, 0.835592, 0.835950, 0.836049, 0.835828, 0.835455, 0.835134, 0.834952, 0.834884, 0.834884, 0.834952, 0.835134, 0.835455, 0.835828, 0.836049, 0.835950, 0.835592, 0.835258, 0.835205, 0.835439, 0.835752, 0.835946, 0.835969, 0.835893, 0.835810, 
0.870519, 0.870501, 0.870449, 0.870371, 0.870281, 0.870204, 0.870170, 0.870203, 0.870314, 0.870489, 0.870697, 0.870898, 0.871058, 0.871164, 0.871220, 0.871243, 0.871249, 0.871249, 0.871243, 0.871220, 0.871164, 0.871058, 0.870898, 0.870697, 0.870489, 0.870314, 0.870203, 0.870170, 0.870204, 0.870281, 0.870371, 0.870449, 0.870501, 
], [0.000000, -0.000000, -0.000004, -0.000016, -0.000036, -0.000063, -0.000090, -0.000107, -0.000108, -0.000089, -0.000054, -0.000014, 0.000019, 0.000037, 0.000039, 0.000029, 0.000010, -0.000010, -0.000029, -0.000039, -0.000037, -0.000019, 0.000014, 0.000054, 0.000089, 0.000108, 0.000107, 0.000090, 0.000063, 0.000036, 0.000016, 0.000004, 0.000000, 
